Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"19 Romeo Court, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132458722,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$885,000",5,3,4,780,m²,House,Sold on 31 Jan 2020
"9 Hoop Pine Place, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132546166,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$821,000",5,3,2,432,m²,House,Sold on 31 Jan 2020
"14 & 15/22 Farne Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-villa-qld-sunnybank+hills-132299406,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$230,000",2,2,,78,m²,Villa,Sold on 31 Jan 2020
"67 Hellawell Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128517342,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,Wilson Allu,https://i2.au.reastatic.net/150x200/da4ccdbc2af7b78c31531a5332cd1bea577c3577562cf5b726bf8e5a28124fa1/main.jpg,Sold,"$750,000",5,3,4,600,m²,House,Sold on 29 Jan 2020
"22/37 Landseer Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-132420378,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$365,000",3,2,2,237,m²,Townhouse,Sold on 29 Jan 2020
"5 Madana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132577722,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$548,000",3,1,1,610,m²,House,Sold on 28 Jan 2020
"1 Clori Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132281538,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sam Deng,https://i2.au.reastatic.net/150x200/c877976e8e8ab8e32d42587252d0624c635d7c7bff1ea6e2bdc9dfb51f45ea7b/main.jpg,Sold,"$648,000",4,2,2,576,m²,House,Sold on 16 Jan 2020
"5 Terowi Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132350802,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$478,000",3,1,3,625,m²,House,Sold on 10 Jan 2020
"4 Romilly Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132304886,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$469,000",3,1,1,655,m²,House,Sold on 10 Jan 2020
"29 Garro Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-131303730,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Peter Ou,https://i2.au.reastatic.net/150x200/8141596b0e32602d886e1636f7905ce1a3ae4bab5b9e8005827fb3177c09167a/main.jpg,Sold,"$695,000",4,2,1,913,m²,House,Sold on 09 Jan 2020
