Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"22 Yewleaf Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134926654,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$620,500",4,2,2,600,m²,House,Sold on 14 Dec 2020
"18 Gippsland Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134707190,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$602,500",4,2,2,,,House,Sold on 14 Dec 2020
"7/8 Earnshaw Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134051238,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au & Edison Cui,https://i2.au.reastatic.net/150x200/7a4eda10303b159e1a24589aac9b24fafdbb547b72616f65060c92b1cf842db9/main.jpg,Sold,"$312,000",3,2,2,,,Townhouse,Sold on 10 Dec 2020
"14 Nabeel Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134158638,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$690,000",4,2,2,,,House,Sold on 30 Nov 2020
"10 Juxgold Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134495934,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$855,000",5,2,4,971,m²,House,Sold on 26 Nov 2020
"8 Mead Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134777006,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$520,000",4,2,2,439,m²,House,Sold on 25 Nov 2020
"9 Pinecroft Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134793086,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$780,000",4,3,2,791,m²,House,Sold on 17 Nov 2020
"8/88 Kameruka Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132529386,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Peter Ou,https://i2.au.reastatic.net/150x200/8141596b0e32602d886e1636f7905ce1a3ae4bab5b9e8005827fb3177c09167a/main.jpg,Sold,"$281,000",3,1,1,185,m²,Townhouse,Sold on 06 Nov 2020
"11/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133999158,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jamal Naouri,https://i2.au.reastatic.net/150x200/6b9afc3f4457d2976c05f1f6ed2e4d7ecb50be71aca2805e7f81e30065cfd91d/main.jpg,Sold,"$417,500",3,2,2,,,Townhouse,Sold on 03 Nov 2020
"7 Chateau Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134495542,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$589,500",3,1,2,580,m²,House,Sold on 02 Nov 2020
"22 Bellflower Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134212646,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$718,000",4,2,2,737,m²,House,Sold on 26 Oct 2020
"10/8 Gemview Street, Calamvale",https://www.realestate.com.au/sold/property-unit-qld-calamvale-134680766,https://i2.au.reastatic.net/340x64/a5dd7856df99700d2574cd2199070733a0e6cc69f2b804ffe8b6d2e812789e4d/logo.jpg,Welly Cendana,https://i2.au.reastatic.net/150x200/ae8dbb765a53e4d65190ca1568c2bd67c0e22c0533c3c440c7a65d5d73146096/main.jpg,Sold,"$290,000",3,2,1,,m²,Unit,Sold on 23 Oct 2020
"39 Reardon Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133213158,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Alex Fan,https://i2.au.reastatic.net/150x200/89ea9dc363279d17c57260f549b1fdf2309b4a1f61ed583a317491b39fe38fc8/main.jpg,Sold,"$571,000",4,2,2,450,m²,House,Sold on 20 Oct 2020
"4 Raffin Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132851730,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$499,888",3,1,2,735,m²,House,Sold on 20 Oct 2020
"12 Fig Tree Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134416638,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$572,000",3,2,3,450,m²,House,Sold on 18 Oct 2020
"14/422 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134247382,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Sameer Gutta,https://i2.au.reastatic.net/150x200/f2940d3628a57e226f82d229b8a2767745b956b75d2bd041d447e12d2bf2c9d7/main.jpg,Sold,"$445,000",3,2,2,,,Townhouse,Sold on 16 Oct 2020
"179/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134499702,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$380,000",3,2,2,153,m²,Townhouse,Sold on 13 Oct 2020
"38 Swan Lake Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134379902,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$680,000",4,2,4,726,m²,House,Sold on 10 Oct 2020
"2 Angel Face Ct, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134458894,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$606,600",3,2,2,546,m²,House,Sold on 09 Oct 2020
"3/2 Rory Court, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134201626,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Thomas Lee,https://i2.au.reastatic.net/150x200/e278932b884386bbfc5ca2c581695c38365d498b6b77a21a87e38901dc8291fe/main.jpg,Sold,"$333,000",3,2,2,,,Townhouse,Sold on 09 Oct 2020
"57/20 Nicoro Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134224090,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$437,000",3,2,2,152,m²,Townhouse,Sold on 07 Oct 2020
"3/8 Honeysuckle Way, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134308290,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$289,000",3,2,1,212,m²,Townhouse,Sold on 07 Oct 2020
"15 Hira Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134361082,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$775,000",4,2,2,500,m²,House,Sold on 06 Oct 2020
"15 Sheldon Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133243554,https://i2.au.reastatic.net/340x64/db6e4f704954b5c60c7b7905d0285cc46a9595358025ccd972e67aba8902e8af/logo.jpg,,,Sold,"$685,000",4,2,2,817,m²,House,Sold on 06 Oct 2020
"48 Corypha Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133971502,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$626,000",4,2,2,749,m²,House,Sold on 06 Oct 2020
"11 Durre Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134454450,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kevin Ahn,https://i2.au.reastatic.net/150x200/d849b139063285a99a01c50c55accb7a9d241a952f170a87663acc16034f0d97/main.jpg,Sold,"$588,000",4,2,2,511,m²,House,Sold on 03 Oct 2020
"1 Rosella Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134282514,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,VIN GULATI,https://i2.au.reastatic.net/150x200/dcddf682164e87a206158ecc69ae74c91f8b9a78fa95ced0412c95d69fa7b358/main.jpg,Sold,"$560,000",4,2,2,460,m²,House,Sold on 02 Oct 2020
"105 Menser Street, Calamvale",https://www.realestate.com.au/sold/property-residential+land-qld-calamvale-202714834,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$2,200,000",,,,1.01,ha,Residential Land,Sold on 30 Sep 2020
"5 Carnation Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134381730,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Martin Ma,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$805,000",5,3,2,790,m²,House,Sold on 30 Sep 2020
"32 Orania Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134290290,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Lynda Simpson,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$615,000",4,2,4,495,m²,House,Sold on 29 Sep 2020
"105 Hamish Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133161038,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Jason Song,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$551,000",4,2,2,450,m²,House,Sold on 29 Sep 2020
"25 Lotusbird Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134327606,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$720,000",5,2,2,734,m²,House,Sold on 28 Sep 2020
"11/10 Highgrove Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134013062,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Karl Gillespie,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$360,000",3,2,2,,,Townhouse,Sold on 25 Sep 2020
"7/78 Ormskirk Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133473962,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Peter Florentzos,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$370,000",3,2,2,133,m²,Townhouse,Sold on 22 Sep 2020
"30 Lillydale Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133896434,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Simon Au,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$620,000",5,2,2,612,m²,House,Sold on 18 Sep 2020
"36/10 Diane Court, Calamvale",https://www.realestate.com.au/sold/property-unit-qld-calamvale-133627074,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Welly Cendana,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$295,000",3,2,2,205,m²,Unit,Sold on 18 Sep 2020
"24/43 Doulton Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133620794,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Jackson Chow,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$373,500",3,2,1,141,m²,Townhouse,Sold on 17 Sep 2020
"9 Neiwand Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134026386,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Jess Chia,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$574,000",4,2,2,462,m²,House,Sold on 16 Sep 2020
"6 O'Neill Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134118142,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$537,500",3,2,2,659,m²,House,Sold on 16 Sep 2020
"49 Shelduck Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133213378,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$550,000",4,2,2,450,m²,House,Sold on 10 Sep 2020
"23 Harvey Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134038838,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Owen Chen,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$823,800",5,3,2,450,m²,House,Sold on 08 Sep 2020
"5 Miller Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133997954,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Lucky Ramya Tennekoon,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$675,000",3,2,3,660,m²,House,Sold on 07 Sep 2020
"67/20 Nicoro Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-134125654,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$430,000",4,2,2,171,m²,Townhouse,Sold on 04 Sep 2020
"7 Dennis Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133709222,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Eric Li,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$500,000",3,2,2,484,m²,House,Sold on 27 Aug 2020
"20/2 Diamantina Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132903030,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Lorie Gonzalez,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$352,500",3,2,2,152,m²,Townhouse,Sold on 27 Aug 2020
"12 Pyranees Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132894874,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Peter Ou,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$1,660,000",4,3,7,"3,237",m²,House,Sold on 26 Aug 2020
"27/88 Candytuft Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133716738,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Martin Ma,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$315,000",3,2,1,137,m²,Townhouse,Sold on 26 Aug 2020
"274 Benhiam st (63 Dianthus Place), Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133933382,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Howard Tsang,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$675,000",5,3,4,626,m²,House,Sold on 22 Aug 2020
"2 Mead Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132704990,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Peter Ou,https://i2.au.reastatic.net/150x200/8141596b0e32602d886e1636f7905ce1a3ae4bab5b9e8005827fb3177c09167a/main.jpg,Sold,"$532,000",4,3,2,527,m²,House,Sold on 20 Aug 2020
"5 Bluebell Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-128653610,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,"$642,000",5,3,2,810,m²,House,Sold on 18 Aug 2020
"42/36 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-134026878,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$285,000",3,2,2,143,m²,House,Sold on 13 Aug 2020
"20/9 Eduard Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132910254,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Jonathan Law,https://i2.au.reastatic.net/150x200/05a358c7357be7fd5e5a80d5df4f4ff05e904af8977c63b043eb6f522e5b862b/main.jpg,Sold,"$340,000",3,2,1,130,m²,Townhouse,Sold on 04 Aug 2020
"22/64 Ormskirk Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133947966,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$437,500",3,2,4,,,Townhouse,Sold on 27 Jul 2020
"34/57 Nabeel Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133482286,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$333,000",3,2,2,164,m²,Townhouse,Sold on 27 Jul 2020
"56/20 Nicoro Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133031678,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$435,000",3,2,2,152,m²,Townhouse,Sold on 24 Jul 2020
