Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"24 Jonlyn Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125961886,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$692,500",4,2,2,767,m²,House,Sold on 17 Aug 2017
"11/160 Chesterfield Crescent, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-125690450,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,NATALIE CHILD,https://i2.au.reastatic.net/150x200/1c4cc370e4a154facd7e765cf59d0519cb225de4bfa017dcf0ecb43dfa36bd79/main.jpg,Sold,"$300,000",3,2,1,,,Townhouse,Sold on 10 Aug 2017
"4 Adventurer Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125379782,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$808,000",5,3,2,431,m²,House,Sold on 09 Aug 2017
"7 Annie Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125577254,,,,Sold,"$747,500",5,2,3,,,House,Sold on 31 Jul 2017
"8 Namoi Court, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125815066,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Zishaan Omar,https://i2.au.reastatic.net/150x200/69a4fec09f67030e7d7d0ddf31b84beb7c9fcfc1d6930e729d046deaf2a5f369/main.jpg,Sold,"$738,000",5,3,2,836,m²,House,Sold on 28 Jul 2017
"59 Shuttleworth Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125762006,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$688,000",4,2,2,566,m²,House,Sold on 28 Jul 2017
"3 Nomis Court, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125359334,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$760,000",4,2,2,854,m²,House,Sold on 20 Jul 2017
"70 Saint Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125738958,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Johnson Teo,https://i2.au.reastatic.net/150x200/dfeeed6d65bde237f8ef93c682e146bdbda1bdf38903de24feee9eaeb6d55997/main.jpg,Sold,"$420,000",3,1,3,688,m²,House,Sold on 20 Jul 2017
"7 Coral Gum Court, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125558654,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$661,800",4,2,4,972,m²,House,Sold on 18 Jul 2017
"2 Clifford Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125714078,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,ILS TOWNLEY,https://i2.au.reastatic.net/150x200/94e3d681df284292bc483043333e52fd76fd829ea26953a516bb200c56f97e5b/main.jpg,Sold,"$592,000",4,2,2,,,House,Sold on 17 Jul 2017
"35/2A Alpita St, Kuraby",https://www.realestate.com.au/sold/property-unit-qld-kuraby-128014394,https://i2.au.reastatic.net/340x64/0cee1c60e461c088dbd85567192ef72e38376c35a15cba7af645524ab4fb9618/logo.jpg,Peter Mitchell,https://i2.au.reastatic.net/150x200/5c41270d65240b2bba89680a59691b54e04460e62966b898516cdf969295622b/main.jpg,Sold,"$305,000",3,2,1,,,Unit,Sold on 12 Jul 2017
"30 Watson Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125691418,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,,,Sold,"$645,000",4,2,2,470,m²,House,Sold on 06 Jul 2017
"15 Gungurru Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125412154,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$645,000",4,2,2,800,m²,House,Sold on 16 Jun 2017
"8 May Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125011586,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sim Gill,https://i2.au.reastatic.net/150x200/567c1350bfede4c62a30a8e23916cc5eb99f5eb5384737f0ee35b4b4dc26c732/main.jpg,Sold,"$920,000",5,3,2,585,m²,House,Sold on 14 Jun 2017
"2 Discovery Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125246430,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$725,000",4,2,3,,,House,Sold on 09 Jun 2017
"23 Rubicon Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125220454,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$648,000",4,2,2,505,m²,House,Sold on 05 Jun 2017
"42 Lily Circuit, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125260234,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$740,000",4,2,2,600,m²,House,Sold on 01 Jun 2017
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125161682,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$975,000",5,3,3,755,m²,House,Sold on 31 May 2017
"6/84 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-123997354,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.gif,Brian Reynolds,https://i2.au.reastatic.net/150x200/12d4f9cb47a619684a08ac0c770ecbd737a6c49808b516f59d9140dbcfacb327/main.jpg,Sold,"$253,000",3,1,1,137,m²,Townhouse,Sold on 29 May 2017
"35 Edwin Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124862746,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Zishaan Omar,https://i2.au.reastatic.net/150x200/69a4fec09f67030e7d7d0ddf31b84beb7c9fcfc1d6930e729d046deaf2a5f369/main.jpg,Sold,"$905,000",4,3,2,480,m²,House,Sold on 23 May 2017
"41 Edwin St, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124845146,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,CHRIS GILMOUR,https://i2.au.reastatic.net/150x200/ced4ae18be2c6c9df975e0f56ac9657e2860bd7b6feac16a07b8d86897c16221/main.jpg,Sold,"$875,000",5,3,2,480,m²,House,Sold on 19 May 2017
"64 Pioneer Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124707286,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,,,Sold,"$825,000",5,3,2,,,House,Sold on 16 May 2017
"25 Greengrove Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-125146930,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,,,Sold,"$710,000",4,2,3,671,m²,House,Sold on 16 May 2017
"14 Valley Circuit, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-121823702,https://i2.au.reastatic.net/340x64/c5b9f5eb23f745b1ac79e8e1f0b47b13e13b8cf315d15811573ad14121405952/logo.jpg,,,Sold,"$640,000",4,2,2,525,m²,House,Sold on 08 May 2017
"1 Bush Pea Place (Cnr. 23 Gungurru Cr), Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124980838,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$546,000",4,2,2,445,m²,House,Sold on 08 May 2017
"22 St Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124551214,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$430,000",3,1,2,405,m²,House,Sold on 05 May 2017
"26 Courtney Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124807802,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$780,888",4,3,2,566,m²,House,Sold on 02 May 2017
"22 Christine Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124453834,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$780,000",4,2,2,,,House,Sold on 27 Apr 2017
"1427 Beenleigh Road, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124849558,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$556,000",5,2,1,696,m²,House,Sold on 24 Apr 2017
"16 Paloma Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124868622,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$950,000",5,3,3,855,m²,House,Sold on 20 Apr 2017
"45 Greenhaven Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124565678,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$708,750",4,2,3,710,m²,House,Sold on 13 Apr 2017
"1 Kumanka Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124596822,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$820,000",4,2,4,850,m²,House,Sold on 10 Apr 2017
"79 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124176918,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$631,500",4,2,3,835,m²,House,Sold on 20 Mar 2017
"11 Outlook Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124220014,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$729,000",5,3,2,548,m²,House,Sold on 14 Mar 2017
"26 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124788678,https://i2.au.reastatic.net/340x64/1efed29cee9e2e75cad89380382234de375d0caff4076f0204a2ce02b40a8614/logo.jpg,Ryan Hickey,https://i2.au.reastatic.net/150x200/d6032364e3c64536778a7a27d2b8109843939c47206dc1d9757269bd44d1305a/main.jpg,Sold,"$654,000",5,4,2,405,m²,House,Sold on 14 Mar 2017
"12 Beris Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123876418,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$770,000",5,3,2,768,m²,House,Sold on 10 Mar 2017
"58 Stiller Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124618274,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$780,000",4,2,2,860,m²,House,Sold on 08 Mar 2017
"36 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124234006,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$625,000",5,2,2,405,m²,House,Sold on 08 Mar 2017
"108 Stiller Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124358566,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$731,000",4,2,2,640,m²,House,Sold on 06 Mar 2017
"12 Kumanka Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124595526,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$750,000",4,2,2,851,m²,House,Sold on 04 Mar 2017
"3 Hotchkiss Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124144566,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Zishaan Omar,https://i2.au.reastatic.net/150x200/69a4fec09f67030e7d7d0ddf31b84beb7c9fcfc1d6930e729d046deaf2a5f369/main.jpg,Sold,"$601,250",4,2,2,863,m²,House,Sold on 01 Mar 2017
"10 Goulburn Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124498426,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$710,000",6,2,2,729,m²,House,Sold on 27 Feb 2017
"61 Allbutt Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123892954,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$692,000",5,3,2,400,m²,House,Sold on 22 Feb 2017
"10 Krystal Pl, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124595522,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$700,000",4,2,2,770,m²,House,Sold on 18 Feb 2017
"10 Deborah Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123976582,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$812,000",5,3,6,750,m²,House,Sold on 27 Jan 2017
"8 Keith Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123738338,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$705,000",4,2,2,480,m²,House,Sold on 16 Jan 2017
"9 Clifford Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124265670,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$520,000",4,2,2,,,House,Sold on 22 Dec 2016
"15 Eastridge Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-124019646,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$678,888",4,2,3,641,m²,House,Sold on 16 Dec 2016
"7/2A Alpita Street, Kuraby",https://www.realestate.com.au/sold/property-unit-qld-kuraby-123750950,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.gif,,,Sold,"$325,000",3,2,1,212,m²,Unit,Sold on 16 Dec 2016
"59 Altoft Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123676354,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$660,000",4,2,2,726,m²,House,Sold on 14 Dec 2016
"6 Redland Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123877722,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$860,000",4,2,2,735,m²,House,Sold on 08 Dec 2016
"4 Blackhorse Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123926702,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$740,000",4,2,2,831,m²,House,Sold on 05 Dec 2016
"18 Oasis Crescent, Kuraby",https://www.realestate.com.au/sold/property-residential+land-qld-kuraby-201620646,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$517,000",,,,703,m²,Residential Land,Sold on 29 Nov 2016
"11 Scenic Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123427810,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$685,000",4,2,2,400,m²,House,Sold on 28 Nov 2016
"40 King Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123451050,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$635,000",4,2,2,665,m²,House,Sold on 24 Nov 2016
"73 Balmoral Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123515130,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$738,000",4,2,3,760,m²,House,Sold on 23 Nov 2016
"28 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123074762,https://i2.au.reastatic.net/340x64/1efed29cee9e2e75cad89380382234de375d0caff4076f0204a2ce02b40a8614/logo.jpg,Ryan Hickey,https://i2.au.reastatic.net/150x200/d6032364e3c64536778a7a27d2b8109843939c47206dc1d9757269bd44d1305a/main.jpg,Sold,"$655,000",5,4,2,405,m²,House,Sold on 02 Nov 2016
"6 Bradford Place, Kuraby",https://www.realestate.com.au/sold/property-residential+land-qld-kuraby-201545190,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$480,000",,,,"1,295",m²,Residential Land,Sold on 31 Oct 2016
"2 Westpark Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123295042,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$1,060,000",5,3,2,717,m²,House,Sold on 26 Oct 2016
"30 Blackhorse Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123447390,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$665,000",4,2,2,689,m²,House,Sold on 24 Oct 2016
"143 Stiller Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123013402,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$750,000",5,2,2,711,m²,House,Sold on 21 Oct 2016
"21 Hatia Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123154390,https://i2.au.reastatic.net/340x64/cb5bf5ededab5c390b6c757b66aa84ff025940912946faa4123e89944ecf1160/logo.jpg,DANIEL WONG,https://i2.au.reastatic.net/150x200/3e3d6e565a5e2de5c553dc6879027750e64fdcc5d2b20bfca55fbe7ae3f7fc2b/main.jpg,Sold,"$900,000",4,2,2,600,m²,House,Sold on 20 Oct 2016
"35 Christine Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123183430,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Trevor Pick,https://i2.au.reastatic.net/150x200/a5d877c38e6865175cc8507936ce161410ee0d507edd65ab877ca37e82c4ef8f/main.jpg,Sold,"$710,000",4,2,3,594,m²,House,Sold on 10 Oct 2016
"22 Deborah Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123145138,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$780,000",5,2,3,968,m²,House,Sold on 26 Sep 2016
"7 Courtney Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123238174,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$733,000",4,2,2,816,m²,House,Sold on 20 Sep 2016
"11 Westpark Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-123089086,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$1,200,000",5,4,3,693,m²,House,Sold on 05 Sep 2016
