Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"98 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134841930,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$862,000",4,2,2,703,m²,House,Sold on 27 Nov 2020
"5/11 Mahina Place, Wishart",https://www.realestate.com.au/sold/property-unit-qld-wishart-119505163,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$390,000",3,2,2,,,Unit,Sold on 24 Nov 2020
"17/20 Flamingo Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134142982,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$450,000",3,2,2,162,m²,Townhouse,Sold on 23 Nov 2020
"19 Lexington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134777470,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$850,000",5,3,4,723,m²,House,Sold on 13 Nov 2020
"333 Wishart Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134535558,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$1,120,000",4,2,2,600,m²,House,Sold on 12 Nov 2020
"9/35 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134652126,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$372,500",3,1,1,,,Townhouse,Sold on 11 Nov 2020
"29 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134496270,,,,Sold,"$945,000",4,4,6,632,m²,House,Sold on 09 Nov 2020
"22/19 Fulton Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134776682,https://i2.au.reastatic.net/340x64/2428f5b556d11b8b8ee508f0bcdeb2adea5a3c3ef28b644ee667331ecb3bf81d/logo.gif,Amorita Kluyts,https://i2.au.reastatic.net/150x200/fb3e12ea1606734091eae287b4913e966c2fdcb19cd1c26370e83cd9bb32c443/main.jpg,Sold,"$400,000",3,1,1,147,m²,Townhouse,Sold on 09 Nov 2020
"76 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134392122,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$677,000",4,1,2,549,m²,House,Sold on 07 Nov 2020
"575 Mount Gravatt Capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134094966,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$552,800",3,1,2,660,m²,House,Sold on 02 Nov 2020
"7 Sandwell Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134484786,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$1,501,000",6,3,4,876,m²,House,Sold on 24 Oct 2020
"2 Sandpiper Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134442058,https://i2.au.reastatic.net/340x64/27cab9312140d931213c7ea9ae9b86e2fd6976ab4c58a20a80665d5c67a874ef/logo.gif,Andrew De Clara,https://i2.au.reastatic.net/150x200/824d1a74b478a4b3a3eb7046f7eda3286d46b855504563a191207f48abc3d4fa/main.jpg,Sold,"$815,500",4,2,2,505,m²,House,Sold on 13 Oct 2020
"17 Martense Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134461318,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Tony Langanis,https://i2.au.reastatic.net/150x200/296da3fd5738bc86246ed850872c3467bf6f805be444b1c46287f35764baf019/main.jpg,Sold,"$750,000",3,3,2,638,m²,House,Sold on 09 Oct 2020
"22/62 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134395770,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$415,000",3,2,1,124,m²,Townhouse,Sold on 08 Oct 2020
"12 McCracken Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134530494,https://i2.au.reastatic.net/340x64/f478bbd2149fd4118389afdb236cdff40d5bab19dd4ccb09383a4684cb9cd0db/logo.jpg,Paul Fallis,https://i2.au.reastatic.net/150x200/0042afdcba24f293e19b07b87f7e6971478da05467ecb97fd504319faa04c6e7/main.jpg,Sold,"$610,000",3,1,3,610,m²,House,Sold on 05 Oct 2020
"18 Michelle Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133717082,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$730,000",4,2,2,668,m²,House,Sold on 01 Oct 2020
"62 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134219814,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$610,000",3,1,2,549,m²,House,Sold on 01 Oct 2020
"112 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133936934,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Helen Telfer,https://i2.au.reastatic.net/150x200/cb72db503ed1b05c107ad3e9df38eeb96700909570a0c26c814d81b6606e9581/main.jpg,Sold,"$700,000",4,2,2,646,m²,House,Sold on 28 Sep 2020
"3/19 Likala Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134338290,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$355,000",2,2,1,,,Townhouse,Sold on 23 Sep 2020
"1 Elkana Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134112714,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$823,000",5,3,2,465,m²,House,Sold on 21 Sep 2020
"9/5 Pasley Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134201542,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$375,000",2,1,2,,,Townhouse,Sold on 21 Sep 2020
"16 Winthrop Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134267498,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Jose Peralta,https://i2.au.reastatic.net/150x200/b5b97df4537de0c4f09cbd552a44914ad1bbbce4afd80136602ada95af393b0a/main.jpg,Sold,"$825,000",5,2,2,778,m²,House,Sold on 14 Sep 2020
"11/35 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134201554,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$326,000",2,1,1,,,Townhouse,Sold on 14 Sep 2020
"3 Conrad Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134235566,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$752,000",4,2,2,693,m²,House,Sold on 11 Sep 2020
"6 Dunshaw Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134025866,https://i2.au.reastatic.net/340x64/3d45d15a4fc2842dfc4d4d3f68db58db248a68e2ec856f82b805a8aaff8ccf2f/logo.gif,Kevin Manning,https://i2.au.reastatic.net/150x200/9ff508dc865e678d336e84c3a31d6029b81f7ebdf52648954780c32078ae7967/main.jpg,Sold,"$850,000",5,2,2,759,m²,House,Sold on 10 Sep 2020
"21 Winthrop Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134298622,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$820,000",4,2,3,817,m²,House,Sold on 10 Sep 2020
"47 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133703290,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Darren And Sue Lewis-Date,https://i2.au.reastatic.net/150x200/f9f3fe8827ac829e73e20539d984c73a2fde423b834bbd0ef414f711775bd33f/main.jpg,Sold,"$730,000",4,3,2,644,m²,House,Sold on 03 Sep 2020
"53 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133971322,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$632,000",4,2,2,430,m²,House,Sold on 31 Aug 2020
"7/15 Erindale Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-134111490,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$500,000",3,2,2,,,Townhouse,Sold on 26 Aug 2020
"11 Kentwell Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133814014,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Wayne Morgan,https://i2.au.reastatic.net/150x200/fafc9e5ef13113b2dd5b4787478421b9b80c2bb127bbfe413f3e844f6feabfd8/main.jpg,Sold,"$900,000",5,2,3,765,m²,House,Sold on 21 Aug 2020
"11 Magenta Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133827602,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$908,000",5,3,2,663,m²,House,Sold on 17 Aug 2020
"8 Battunga Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-134018590,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$901,000",4,1,5,810,m²,House,Sold on 15 Aug 2020
"26 Michelle Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133396874,https://i2.au.reastatic.net/340x64/3d45d15a4fc2842dfc4d4d3f68db58db248a68e2ec856f82b805a8aaff8ccf2f/logo.gif,Kevin Manning,https://i2.au.reastatic.net/150x200/9ff508dc865e678d336e84c3a31d6029b81f7ebdf52648954780c32078ae7967/main.jpg,Sold,"$750,000",3,2,3,629,m²,House,Sold on 13 Aug 2020
"7 Copenhagen Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133739874,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$705,000",4,2,2,572,m²,House,Sold on 10 Aug 2020
"52/12 Mailey Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-133678982,https://i2.au.reastatic.net/340x64/2e43ff03d4a7a3e86cc93bb6512cecd122c21595051ba6eef58063b56fcdf7f0/logo.gif,Luis Suarez,https://i2.au.reastatic.net/150x200/aa3ed2451c37f155e3b2909de3b1019abaae5f9977b14c211efa1492b5e72235/main.jpg,Sold,"$420,000",2,2,1,,,Townhouse,Sold on 10 Aug 2020
"24 Michelle Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133817634,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Darren Bonehill,https://i2.au.reastatic.net/150x200/be8d94eb60cfdb7728f28b5933a7aa92357d7262abea2e88c752eae591dd6424/main.jpg,Sold,"$1,160,000",5,3,2,613,m²,House,Sold on 06 Aug 2020
"41 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133969438,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$750,000",3,2,2,624,m²,House,Sold on 05 Aug 2020
"2/10 Adrian Place, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-133950886,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,David Moore,https://i2.au.reastatic.net/150x200/e6ef7d6f194088e5bfbdd82d46a038d9548972263152d06bb1ecc7234af2f027/main.jpg,Sold,"$368,000",2,2,1,,,Townhouse,Sold on 03 Aug 2020
"21 Colombo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133999034,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Geoff Sellars,https://i2.au.reastatic.net/150x200/2d4d306d7c8babb4f50f1bbc409204004326e9a92d3fb8d88b8d339a0a175893/main.jpg,Sold,"$630,250",3,2,2,574,m²,House,Sold on 30 Jul 2020
"9 Mockingbird Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133533534,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$900,000",4,2,2,864,m²,House,Sold on 29 Jul 2020
"54 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133767134,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Darren Bonehill,https://i2.au.reastatic.net/150x200/be8d94eb60cfdb7728f28b5933a7aa92357d7262abea2e88c752eae591dd6424/main.jpg,Sold,"$716,000",3,1,2,582,m²,House,Sold on 27 Jul 2020
"9/46 Lani Street, Wishart",https://www.realestate.com.au/sold/property-apartment-qld-wishart-133891602,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$355,000",3,2,2,,,Apartment,Sold on 23 Jul 2020
"19/28 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-133500454,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$400,000",3,2,1,,,Townhouse,Sold on 22 Jul 2020
"14 Elmfield Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133880870,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$637,500",3,1,2,,,House,Sold on 17 Jul 2020
"14/31 Merrick Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-133904626,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$440,000",3,2,1,211,m²,Townhouse,Sold on 13 Jul 2020
"2 Agaton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133525510,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$685,000",4,2,2,700,m²,House,Sold on 08 Jul 2020
"34 Winthrop Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133648622,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$810,000",4,2,2,971,m²,House,Sold on 01 Jul 2020
"20 Effra Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133567038,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$635,000",3,2,2,526,m²,House,Sold on 29 Jun 2020
"1/34 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-132918014,https://i2.au.reastatic.net/340x64/b89b33281240e4959c929e5f664fce7349bb2ff2b9724b5571f31397b0528102/logo.gif,Sarah Bailey,https://i2.au.reastatic.net/150x200/676dd5e33b54219498ba6568d0204e8284c7cf3aa43011e74ded3ac12f508b45/main.jpg,Sold,"$354,000",3,2,1,,,Townhouse,Sold on 18 Jun 2020
"40 Colwyn Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133211738,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Tony Langanis,https://i2.au.reastatic.net/150x200/296da3fd5738bc86246ed850872c3467bf6f805be444b1c46287f35764baf019/main.jpg,Sold,"$625,000",3,2,3,541,m²,House,Sold on 17 Jun 2020
"2 Chelva Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133487290,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$687,000",3,2,2,621,m²,House,Sold on 15 Jun 2020
"24 Kensington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133567522,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$790,000",4,2,3,700,m²,House,Sold on 12 Jun 2020
"47 Koola Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133566662,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$850,000",3,2,2,606,m²,House,Sold on 06 Jun 2020
"4/20 Flamingo Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-133633962,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Jacob Secco,https://i2.au.reastatic.net/150x200/515255c303b7f454294980bc16e8ae9e5483fab72e9825ffecc4f2f1f3f1c381/main.jpg,Sold,"$467,000",3,2,2,,,Townhouse,Sold on 04 Jun 2020
"45 Monte Carlo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133551934,https://i2.au.reastatic.net/340x64/2428f5b556d11b8b8ee508f0bcdeb2adea5a3c3ef28b644ee667331ecb3bf81d/logo.gif,Amanda Van de Hoef,https://i2.au.reastatic.net/150x200/215fd60c837a57e34e428da40e4222169abe3937f85207127e4a556996a0cb02/main.jpg,Sold,"$740,000",4,2,2,600,m²,House,Sold on 23 May 2020
"7 Lonsdale Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-132999138,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$1,112,000",5,2,2,704,m²,House,Sold on 14 May 2020
"55/80 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-132707002,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$430,000",3,2,1,140,m²,Townhouse,Sold on 07 May 2020
"11 Merrick Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-132843430,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$1,285,000",5,3,2,"1,495",m²,House,Sold on 28 Apr 2020
"27 Cambridge Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133405794,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$1,090,000",5,2,2,748,m²,House,Sold on 28 Apr 2020
"193 Mt Gravatt-Capalaba, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-132998878,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$673,000",4,2,2,579,m²,House,Sold on 28 Apr 2020
"23 Mannetto Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133167642,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$880,000",4,2,3,"1,007",m²,House,Sold on 22 Apr 2020
"41 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-133344082,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$653,000",3,2,2,577,m²,House,Sold on 18 Apr 2020
